database_key,simulation_name,binary_type,reference_bibkeys,id_code,id_type,id_mass,id_rest_mass,id_mass_ratio,id_ADM_mass,id_ADM_angularmomentum,id_gw_frequency_Hz,id_gw_frequency_Momega22,id_eos,id_kappa2T,id_Lambda,id_eccentricity,id_mass_starA,id_rest_mass_starA,id_spin_starA,id_LoveNum_kell_starA,id_Lambdaell_starA,id_mass_starB,id_rest_mass_starB,id_spin_starB,id_LoveNum_kell_starB,id_Lambdaell_starB,evolution_code,grid_refinement_levels,grid_refinement_levels_moving,grid_refinement_levels_npoints,grid_refinement_levels_moving_npoints,grid_spacing_min,grid_symmetries,grid_shells,grid_shells_radial_npoints,grid_shells_angular_npoints,grid_conservative_amr,subgrid_model,metric_scheme,metric_boundary_conditions,hydro_flux,hydro_reconstruction,hydro_atmosphere_level,hydro_atmosphere_factor,number_of_orbits,evolution_mol_scheme,eos_evolution_Gamma_thermal,neutrino_scheme,available_resolutions,NR_simulation_key,id_gw_NR_frequency_Hz,Hybrid_window_freq_Hz,TEOB_Lambda_starA,TEOB_Lambda_starB,TEOB_version,available_runs,id_eccentricity_3PN
BAM:0050:R01,H4_1.528_1.223_0.10_-0.10_0.0349_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750911e+00,3.001432e+00,1.250149e+00,2.729585e+00,8.113531e+00,4.102613e+02,3.492742e-02,H4,1.919813e+02,1.019862e+03,5.672614e-03,1.528365e+00,1.683352e+00,"4.916194e-13, 2.496102e-14, 2.328616e-01","9.777000e-02, 2.750000e-02, 1.051000e-02","4.995540e+02, 1.005835e+03, 1.965559e+03",1.222546e+00,1.318080e+00,"9.663584e-12, -1.130547e-14, -1.499308e-01","1.257800e-01, 3.756000e-02, 1.528000e-02","1.976748e+03, 6.623198e+03, 2.159434e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.9314163653,RungeKutta4,1.75,,,,,,,,,,
BAM:0049:R01,H4_1.528_1.222_0.10_0.00_0.0349_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750593e+00,3.001432e+00,1.250474e+00,2.729250e+00,8.249142e+00,4.099670e+02,3.489833e-02,H4,1.925443e+02,1.022820e+03,4.831780e-03,1.528365e+00,1.683352e+00,"4.916194e-13, 2.496102e-14, 2.328616e-01","9.777000e-02, 2.750000e-02, 1.051000e-02","4.995540e+02, 1.005835e+03, 1.965559e+03",1.222228e+00,1.318080e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.258500e-01, 3.759000e-02, 1.529000e-02","1.986016e+03, 6.666843e+03, 2.176936e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.4469510569,RungeKutta4,1.75,,,,,,,,,,
BAM:0121:R01,SLy_1.400_1.100_0.00_0.00_0.038_0.231,BNS,Bernuzzi:2015rla,LORENE,Irrotational,2.499890e+00,2.749064e+00,1.272011e+00,2.479469e+00,6.473986e+00,4.913865e+02,3.801662e-02,SLy,1.949971e+02,1.057886e+03,9.271579e-03,1.100299e+00,1.192731e+00,"0, 0, 0","8.806000e-02, 2.377000e-02, 8.765000e-03","3.071740e+02, 5.094994e+02, 8.246073e+02",1.399592e+00,1.556333e+00,"0, 0, 0","1.169200e-01, 3.394000e-02, 1.342000e-02","1.353878e+03, 3.902522e+03, 1.094462e+04",bam_14.07,7,4,128,64,2.310000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,10.598079914,RungeKutta4,1.75,,,,,,,,,,
BAM:0171:R01,SLy_1.673_1.029_0.35_0.10_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.7017100000000003,3.0154199999999998,1.625951304854935,2.67859,7.384891,524.9783443183806,0.04389444,SLy,91.50166,477.9403146354243,0.013450899660849355,1.67286,1.90686,"6.469761768718992e-13, -4.640013651757666e-12, 0.3486898057282335","0.06217616, 0.01541814, 0.005167479","83.49659548309562, 86.8482964172288, 87.20963153450191",1.02885,1.10856,"-3.2299910024626195e-16, 3.381579563220694e-13, 0.10211165202276885","0.1242104, 0.03667534, 0.01474761","1976.253640070838, 6579.596478253779, 21308.805612160526",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,7.441761298080355,RK4,1.75,no,,,,,,,,,
BAM:0167:R01,SLy_1.622_1.179_0.30_0.13_0.023_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.801471,3.12657,1.3755452405502944,2.775927,8.048181,532.6979231932123,0.04618453,SLy,64.53063,340.07466871299994,0.01457688837776418,1.622175,1.84021,"-4.286229967999019e-13, 1.734872698132777e-11, 0.30150336549451495","0.06722325, 0.01699004, 0.005810656","106.81731482492751, 121.12447632092696, 132.7547289861842",1.179296,1.28636,"4.089934687949788e-14, -3.3349427050552407e-12, 0.1345029953384135","0.1095343, 0.03128104, 0.01215196","901.8448129362677, 2231.320868981038, 5364.117821418208",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.947197402379573,RK4,1.75,no,,,,,,,,,
BAM:0070:R01,MS1b_1.375_1.375_0.00_0.00_0.0347_0.125,BNS,Dietrich:2017feu,SGRID,CRV,2.750015e+00,2.994212e+00,1.000000e+00,2.728593e+00,8.157922e+00,4.081217e+02,3.473395e-02,MS1b,2.603705e+02,1.388643e+03,3.974129e-03,1.375008e+00,1.497106e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",1.375008e+00,1.497106e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",bam_14.07,7,4,256,144,1.250000e-01,bitant,yes,256,128,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.0264557395,RungeKutta4,1.75,,,,,,,,,,
THC:0023:R01,LS220_1.440_1.390_0.00_0.00_0.059_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.83,3.10196,1.03597122302,2.79674,7.56968,674.494,0.0590773118345,LS220,93.62427678087424,499.2610440234714,,1.44,1.58149,"0, 0, 0","0.08895, 0.02444, 0.00912","441.658865557433, 858.7862870783975, 1619.920127406775",1.39,1.52047,"0, 0, 0","0.09367, 0.02605, 0.00985","562.7924686060446, 1195.4215658105295, 2465.9664041895435",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.165824e+00,RK3,,Leakage,,,,,,,,,
THC:0048:R01,DD2_1.654_1.654_0.00_0.00_0.062_M0_0.167,BNS,Camilletti:2022jms,LORENE,Irrotational,3.308,3.14784,1.0,3.27,10.229,607.844,0.0622320108759371,DD2,48.36958782855553,257.9711350856296,,1.654,1.57392,"0, 0, 0","0.08227356520690156, 0.021140728781577894, 0.007359154719980631","257.97113508562956, 390.3206876079845, 571.4685463633073",1.654,1.57392,"0, 0, 0","0.08227356520690156, 0.021140728781577894, 0.007359154719980631","257.97113508562956, 390.3206876079845, 571.4685463633073",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,4.5,RK3,,M0,,,,,,,,,
BAM:0142:R01,SLy_1.350_1.350_0.17_0.17_0.0341_0.098_th135,BNS,Chaurasia:2020ntk,SGRID,CTS-CRV,2.700985e+00,2.989200e+00,1,2.679972e+00,7.643748e+00,4.080083e+02,3.410520e-02,SLy,7.316004e+01,3.901869e+02,0.000000e+00,1.350492e+00,1.494600e+00,"1.232731e-01, 8.877432e-13, -1.232194e-01","9.313721e-02, 2.551306e-02, 9.494461e-03","3.901869e+02, 7.067052e+02, 1.242065e+03",1.350492e+00,1.494600e+00,"-1.232731e-01, -1.077478e-12, -1.232194e-01","9.313721e-02, 2.551314e-02, 9.494461e-03","3.901869e+02, 7.067075e+02, 1.242065e+03",BAM,7,3,480,160,9.840000e-02,,,NA,NA,yes,,z4c,radiative,HO_LLF,WENOZ,1.000000e-14,1.000000e+02,,rk4g,1.75,,,,,,,,,,
BAM:0030:R01,G2_1.515_1.515_0.10_0.10_0.053_0.150,BNS,Bernuzzi:2013rza,SGRID,CRV,3.030652e+00,3.250000e+00,1.000000e+00,2.999933e+00,9.326877e+00,5.680446e+02,5.327800e-02,G2,1.832005e+02,9.770691e+02,NAN,1.515326e+00,1.625000e+00,"1.120113e-13, 2.431461e-14, 2.312804e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.515326e+00,1.625000e+00,"1.120113e-13, 2.431461e-14, 2.312804e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NAN,NAN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,4.36822863853,RungeKutta4,1.75,,,,,,,,,,
BAM:0126:R01,SLy_1.527_1.222_0.00_0.00_0.0346_0.116,BNS,Dietrich:2017feu,SGRID,CRV,2.750018e+00,3.057232e+00,1.250009e+00,2.728071e+00,7.933857e+00,4.261257e+02,3.626625e-02,SLy,6.869034e+01,3.646527e+02,8.330504e-03,1.527793e+00,1.718858e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","7.582000e-02, 1.971000e-02, 6.950000e-03","1.680418e+02, 2.238927e+02, 2.890214e+02",1.222225e+00,1.338374e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.056100e-01, 2.984000e-02, 1.148000e-02","7.280753e+02, 1.660065e+03, 3.681248e+03",bam_14.07,7,4,320,128,1.155000e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.6672214982,RungeKutta4,1.75,,,,,,,,,,
THC:0074:R01,SFHo_1.654_1.654_0.00_0.00_0.062_M0_0.125,BNS,Camilletti:2022jms,LORENE,Irrotational,3.308,3.13834,1.0,3.275,10.251,608.148,0.06226313486713597,SFHo,19.073497411270797,101.7253195267776,,1.654,1.56917,"0, 0, 0","0.06043012600666595, 0.014644761934264042, 0.004804737716474035","101.72531952677757, 113.18649290019462, 121.78411968788186",1.654,1.56917,"0, 0, 0","0.06043012600666595, 0.014644761934264042, 0.004804737716474035","101.72531952677757, 113.18649290019462, 121.78411968788186",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.0,RK3,,M0,,,,,,,,,
BAM:0011:R01,ALF2_1.500_1.500_0.00_0.00_0.0367_0.167,BNS,-,SGRID,CRV,3.000012e+00,3.344603e+00,1.000000e+00,2.975943e+00,9.587585e+00,3.956828e+02,3.673665e-02,ALF2,7.176898e+01,3.827679e+02,3.109509e-03,1.500006e+00,1.672301e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.041900e-01, 2.899000e-02, 1.086000e-02","3.827679e+02, 6.681408e+02, 1.121584e+03",1.500006e+00,1.672301e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.041900e-01, 2.899000e-02, 1.086000e-02","3.827679e+02, 6.681408e+02, 1.121584e+03",bam_14.07,7,4,240,96,1.666667e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.1047281405,RungeKutta4,1.75,,,,,,,,,,
THC:0039:R01,BLh_1.856_1.020_0.00_0.00_0.051_M0_LK_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.8760000000000003,3.4918311309090155,1.819608e+00,2.83,7.406,576.538,0.05131838945295148,BLh,38.27576269658711,201.53234172554153,,1.856,2.1450672087660054,"0,0,0","0.046724268844418895,0.010877154158319543,0.003412496982066872","46.467813561366114,40.2379083106842,33.54090234692275",1.02,1.34676392214301,"0,0,0","0.0961208360918839,0.0263058655899617,0.00981172377128218","969.638992052257,2493.6106284135367,6242.762787302164",THC,7,,,,0.083,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.182482950307307,RK3,,M0,,,,,,,,,
BAM:0047:R01,H4_1.500_1.500_0.00_0.00_0.0394_0.167,BNS,-,SGRID,CRV,3.000042e+00,3.298789e+00,1.000000e+00,2.974489e+00,9.350657e+00,4.249875e+02,3.945780e-02,H4,1.063407e+02,5.671505e+02,1.058579e-02,1.500021e+00,1.649395e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.006200e-01, 2.848000e-02, 1.095000e-02","5.671505e+02, 1.195160e+03, 2.443679e+03",1.500021e+00,1.649395e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.006200e-01, 2.848000e-02, 1.095000e-02","5.671505e+02, 1.195160e+03, 2.443679e+03",bam_14.07,7,4,240,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,10.0794894474,RungeKutta4,1.75,,,,,,,,,,
BAM:0038:R01,H4_1.373_1.373_-0.14_-0.14_0.037_0.279,BNS,-,SGRID,CRV,2.745258e+00,2.989214e+00,1.000000e+00,2.722805e+00,7.482625e+00,4.402451e+02,3.740306e-02,H4,1.878425e+02,1.001827e+03,9.287651e-03,1.372629e+00,1.494607e+00,"1.078826e-12, 3.096220e-14, -2.668951e-01","1.129400e-01, 3.279000e-02, 1.297000e-02","1.001827e+03, 2.596155e+03, 6.547049e+03",1.372629e+00,1.494607e+00,"1.078826e-12, 3.096220e-14, -2.668951e-01","1.129400e-01, 3.279000e-02, 1.297000e-02","1.001827e+03, 2.596155e+03, 6.547049e+03",bam_12.04,7,4,128,64,2.790000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,9.27878092874,RungeKutta4,1.75,,,,,,,,,,
THC:0040:R01,DD2_1.432_1.300_0.00_0.00_0.048_M0_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.732,4.0343645690674,1.1055,2.70722,7.4062,565.32,0.047800368497437205,DD2,30.59477259777671,163.4059912271624,,1.432,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",1.3,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,3.806860999137382,RK3,,M0,,,,,,,,,
THC:0088:R01,SFHo_1.364_1.364_0.00_0.00_0.048_M0_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.728,3.029669280539874,1.0,2.703,7.405,565.522,0.04774743760748532,SFHo,74.08588355402978,395.12471228815883,,1.364,1.514834640269937,"0,0,0","0.08229344349172829,0.021425594409982082,0.007594608087767034","395.1247122881587,718.3166263503161,1269.914416303225",1.364,1.514834640269937,"0,0,0","0.08229344349172829,0.021425594409982082,0.007594608087767034","395.1247122881587,718.3166263503161,1269.914416303225",THC,7,,,,0.083,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.680023570246254,RK3,,M0,,,,,,,,,
BAM:0125:R01,SLy_1.500_1.500_0.00_0.00_0.064_0.142,BNS,-,LORENE,Irrotational,3.000475e+00,3.367076e+00,1.000000e+00,2.966531e+00,8.362355e+00,6.887859e+02,6.395929e-02,SLy,3.581776e+01,1.910280e+02,,1.500237e+00,1.683538e+00,"0, 0, 0","7.872000e-02, 2.065000e-02, 7.350000e-03","1.910280e+02, 2.663198e+02, 3.598437e+02",1.500237e+00,1.683538e+00,"0, 0, 0","7.872000e-02, 2.065000e-02, 7.350000e-03","1.910280e+02, 2.663198e+02, 3.598437e+02",bam_14.07,7,4,240,96,1.420000e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,4.97183569682,RungeKutta4,,,,,,,,,,,
THC:0057:R01,BLQ_1.333_1.333_0.00_0.00_0.054_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,2.665,2.9268689101427308,1.0,2.6376,6.84853,329.658,0.054380979763067015,BLQ,108.80972475430598,580.3185320229652,,1.3325,1.4634344550713654,"0,0,0","0.08864061559096671,0.023806058552747145,0.008706664273358446","580.3185320229652,1231.97286794959,2544.0015904702855",1.3325,1.4634344550713654,"0,0,0","0.08864061559096671,0.023806058552747145,0.008706664273358446","580.3185320229652,1231.97286794959,2544.0015904702855",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,3.4173570998032647,RK3,,M0,,,,,,,,,
BAM:0060:R01,MS1_1.350_1.350_0.00_0.00_0.038_0.286_shells,BNS,Bernuzzi:2014kca,LORENE,Irrotational,2.699956e+00,2.925802e+00,1.000000e+00,2.677602e+00,7.666584e+00,4.545267e+02,3.797917e-02,MS1,3.252439e+02,1.734634e+03,9.953396e-03,1.349978e+00,1.462901e+00,"0, 0, 0","1.324100e-01, 3.959000e-02, 1.608000e-02","1.734634e+03, 5.410706e+03, 1.637600e+04",1.349978e+00,1.462901e+00,"0, 0, 0","1.324100e-01, 3.959000e-02, 1.608000e-02","1.734634e+03, 5.410706e+03, 1.637600e+04",bam_12.04,5,3,128,64,2.857500e-01,bitant,yes,384,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,8.75333884187,RungeKutta4,1.75,,,,,,,,,,
BAM:0141:R01,MS1b_1.400_1.370_w00430w00150_0.037_R01,BNS,,Sgrid,CRV,2.770042670895476,3.0179997594301424,1.02188394268254,2.747950862537716,8.373628009558509,429.88516077176075,0.03685488941862961,MS1b,250.43927727289812,1335.6761454554567,,1.4000121699260117,1.5267999326551318,"0, 0, 2.081229e-01","0.1299122, 0.03831412, 0.01533042","1260.1680544017736, 3438.0745881011067, 9089.926413042278",1.3700305009694647,1.491199826775010617,"0, 0, 8.158633e-02","0.1323247, 0.03922446, 0.01577549","1415.6725282876098, 4037.142821704098, 11157.508237263572",BAM,6,2,192,384,0.083,,,,,,,,,HO_LLF,WENOZ,1e-11,1e2,,,,,,,,,,,,,
THC:0070:R01,BLh_1.557_1.750_0.00_0.00_0.062_M0_0.167,BNS,Camilletti:2022jms,LORENE,Irrotational,3.307,3.07588,1.12,3.271,10.1939,607.816,0.06221033248026619,BLh,24.98992685370428,133.00973596321953,,1.557,1.45083,"0, 0, 0","0.07166080682708698, 0.018312271520620135, 0.0063549971965121774","205.5216176318778, 298.4110224948332, 420.2974885760006",1.75,1.62505,"0, 0, 0","0.055800139773923035, 0.013482755280199168, 0.00440648061503124","80.87120254860486, 84.50204342617243, 85.30654098525069",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.0,RK3,,M0,,,,,,,,,
THC:0024:R01,LS220_1.450_1.450_0.00_0.00_0.061_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.9,3.19118,1.0,2.86832,7.90779,681.082,0.0611298879747,LS220,78.89019270564344,420.74769443009836,,1.45,1.59559,"0, 0, 0","0.08804, 0.02413, 0.00899","420.74769443009825, 803.7152642107677, 1490.6639009081164",1.45,1.59559,"0, 0, 0","0.08804, 0.02413, 0.00899","420.74769443009825, 803.7152642107677, 1490.6639009081164",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.045171e+00,RK3,,Leakage,,,,,,,,,
THC:0084:R01,LS220_1.772_1.065_0.00_0.00_0.050_M0_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.8369999999999997,3.5093072555844653,1.67,2.81,7.412,573.594,0.050363990686565226,LS220,43.801322138774125,232.66981514851196,,1.772,2.044023461286235,"0,0,0","0.056833924461358695,0.014127746822239414,0.0047478554946477165","83.38862444113428,90.08204413457382,93.97253677170518",1.065,1.46528379429823,"0,0,0","0.100339443206042,0.0283580456195352,0.0108960093182067","792.9608600009252,1910.0066819258504,4467.623278746387",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,3.560520405534902,RK3,,M0,,,,,,,,,
BAM:0071:R01,MS1b_1.375_1.375_0.11_-0.11_0.0348_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750899e+00,2.994212e+00,1.000000e+00,2.729487e+00,8.167437e+00,4.085294e+02,3.477982e-02,MS1b,2.603705e+02,1.388643e+03,3.996419e-03,1.375449e+00,1.497106e+00,"-1.373276e-11, 3.762467e-14, 2.006240e-01","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",1.375449e+00,1.497106e+00,"-1.373276e-11, 3.762467e-14, -2.006240e-01","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,NaN,NaN,yes,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,11.0509234736,RungeKutta4,1.75,,,,,,,,,,
BAM:0059:R01,MS1_1.250_1.450_0.00_0.00_0.052_0.240_camr,BNS,Dietrich:2015iva,LORENE,Irrotational,2.699963e+00,2.927345e+00,1.160134e+00,2.673381e+00,7.096796e+00,6.205907e+02,5.185522e-02,MS1,3.290033e+02,1.752594e+03,NAN,1.249905e+00,1.345979e+00,"0, 0, 0","1.402700e-01, 4.259000e-02, 1.758000e-02","2.618746e+03, 9.557715e+03, 3.387312e+04",1.450058e+00,1.581366e+00,"0, 0, 0","1.244800e-01, 3.660000e-02, 1.468000e-02","1.170272e+03, 3.143472e+03, 8.227499e+03",bam_14.07,7,4,160,80,2.400000e-01,bitant,yes,160,70,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,4.44994913138,RungeKutta4,1.75,,,,,,,,,,
BAM:0032:R01,G2k123_1.515_1.515_0.00_0.00_0.053_0.150,BNS,Bernuzzi:2013rza,SGRID,CRV,3.029915e+00,3.250000e+00,1.000000e+00,2.999032e+00,8.902086e+00,5.680893e+02,5.326923e-02,G2k123,1.832005e+02,9.770691e+02,NAN,1.514837e+00,1.625000e+00,"0, 0, 0","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.514837e+00,1.625000e+00,"0, 0, 0","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NAN,NAN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,3.9039115991,RungeKutta4,1.75,,,,,,,,,,
BAM:0033:R01,G2k123_1.515_1.515_0.05_0.05_0.053_0.150,BNS,Bernuzzi:2013rza,SGRID,CRV,3.029915e+00,3.250000e+00,1.000000e+00,2.999238e+00,9.110921e+00,5.680515e+02,5.326569e-02,G2k123,1.832005e+02,9.770691e+02,NAN,1.514958e+00,1.625000e+00,"1.313980e-14, -1.076905e-15, 1.144857e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.514958e+00,1.625000e+00,"1.313980e-14, -1.076905e-15, 1.144857e-01","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NAN,NAN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,4.1902194051,RungeKutta4,1.75,,,,,,,,,,
BAM:0166:R01,SLy_1.621_1.179_0.00_0.00_0.023_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.800075,3.12657,1.3750321256901192,2.774477,7.644567,533.227536285373,0.04620741,SLy,64.52673,340.84018075609595,0.017965000474236523,1.621112,1.84021,"0.0, 0.0, 0.0","0.06722326, 0.01699004, 0.005810706","107.16751487061582, 121.68076368247506, 133.54029379102747",1.178963,1.28636,"0.0, 0.0, 0.0","0.1095343, 0.03128088, 0.01215367","903.0487772266981, 2235.4808915830677, 5377.771337852468",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.4376627348380335,RK4,1.75,no,,,,,,,,,
THC:0060:R01,BLQ_1.450_1.450_0.00_0.00_0.061_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,2.9,3.216162259634346,1.0,2.86788,7.89948,340.287,0.06108429290229212,BLQ,62.20486070407958,331.7592570884244,,1.45,1.608081129817173,"0,0,0","0.07967515557981895,0.020868181084099272,0.0074331278450544495","331.7592570884244,573.127539648683,961.7823407071013",1.45,1.608081129817173,"0,0,0","0.07967515557981895,0.020868181084099272,0.0074331278450544495","331.7592570884244,573.127539648683,961.7823407071013",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,2.9496654628883174,RK3,,M0,,,,,,,,,
THC:0091:R01,SFHo_1.452_1.283_0.00_0.00_0.024_M0_LK_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.735,3.0401532709838506,1.13,2.71006,7.39983,282.757,0.023934639756600127,SFHo,74.02788896626019,394.26064420510033,,1.452,1.6250840780507765,"0,0,0","0.07607746987748995,0.019446157112725057,0.0067576279915802446","261.87545894916747,409.14243590471904,620.7389199416608",1.283,1.4150691929330739,"0,0,0","0.08803193550607903,0.02330254216918007,0.008408053320904973","580.2250464755705,1217.3305239801255,2486.6898327619733",THC,7,,,,0.083,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.638196373600135,RK3,,M0,,,,,,,,,
THC:0105:R01,BLh_1.482_1.259_0.00_0.00_0.048_M0_0.125,BNS,Nedora:2020hxc,LORENE,Irrotational,2.7409999999999997,3.0339436679504628,1.177125e+00,2.7156,7.4088,283.082,0.04802943588797003,BLh,95.63684484852342,508.790020467566,,1.482,1.6541663799901989,"0,0,0","0.07762457802969566,0.02020778350360625,0.00715142072427544","292.5896706153969,482.77949092957607,773.5080172416175",1.259,1.3797772879602639,"0,0,0","0.094284181665427,0.025690580719668215,0.009538529574205503","847.4119866048554,2071.8508799018296,4930.225387523013",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,4.72268340630175,RK3,,M0,,,,,,,,,
BAM:0170:R01,SLy_1.671_1.029_0.00_0.00_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.700116,3.0154199999999998,1.6249964758505842,2.67691,6.964433,525.5667366079829,0.04391771,SLy,91.50134,479.1677925471211,0.0163,1.671499,1.90686,"0.0, 0.0, 0.0","0.06217615, 0.01541813, 0.005167688","83.83520667536862, 87.34174414321552, 87.85084656213962",1.028617,1.10856,"0.0, 0.0, 0.0","0.1242104, 0.03667534, 0.01474761","1978.4929368806809, 6590.036337904338, 21352.286396711646",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,6.934155765016274,RK4,1.75,no,,,,,,,,,
